code,title
DIS2907,DIS2907 3D animation
DIS2909,DIS2909 Electronic design
DIS3904,DIS3904 Digital imaging studio
DIS3905,DIS3905 Digital audio video - advanced production
DIS3906,DIS3906 Digital publication
DIS4201,DIS4201 3D modelling and virtual space
DIS4604,DIS4604 Digital audio/video
DIS5201,DIS5201 3D animation
DIS5604,DIS5604 Digital audio/video 2
DPH6005,DPH6005 Doctor of public health: Public health practice
DPSY5101,DPSY5101 Psychopathology part 1
DPSY5102,DPSY5102 Psychological assessment part 1
DPSY5103,DPSY5103 Research methods in professional psychology
DPSY5104,DPSY5104 Ethics and professional practice
DPSY5105,DPSY5105 Clinical developmental psychology
DPSY5161,DPSY5161 Ethics and professional practice in neuropsychology
DPSY5162,DPSY5162 Neuroanatomy for the clinical neuropsychologist
DPSY5201,DPSY5201 Psychopathology part 2
DPSY5203,DPSY5203 Theories and techniques of intervention part 1
DPSY5261,DPSY5261 Neuropsychological models of cognition and behaviour part 1
DPSY5262,DPSY5262 Case analysis and professional practice in neuropsychology 1
DPSY5263,DPSY5263 Neuropsychological assessment
DPSY5265,DPSY5265 Neuropsychological syndromes
DPSY5299,DPSY5299 Introductory practicum
DPSY6103,DPSY6103 Theories and techniques of intervention part 2
DPSY6105,DPSY6105 Psychopharmacology
DPSY6107,DPSY6107 Health psychology and behavioural medicine
DPSY6162,DPSY6162 Case analysis and professional practice in neuropsychology 2
DPSY6199,DPSY6199 Intermediate practicum
DPSY6204,DPSY6204 Clinical neuropsychology
DPSY6261,DPSY6261 Developmental neuropsychology
DPSY6262,DPSY6262 Case analysis and professional practice in neuropsychology 3
DPSY6263,DPSY6263 Recovery of function and rehabilitation after brain injury
DPSY6299,DPSY6299 Advanced practicum
DPSY6399,DPSY6399 Specialised clinical practicum
DPSY7131,DPSY7131 Advanced clinical psychology: General
DPSY7141,"DPSY7141 Advanced clinical psychology: Child, adolescent and family"
DPSY7199,DPSY7199 Advanced specialised practicum
DWG1201,DWG1201 Drawing 1
DWG2501,"DWG2501 Drawing:  Landscape, space and environment"
DWG2504,DWG2504 Drawing:  Advanced studies 1
DWG2506,DWG2506 Drawing:  Social based strategies
DWG2507,DWG2507 Drawing conceptual studies 1
DWG2508,DWG2508 Drawing conceptual studies 2
DWG2509,DWG2509 Drawing: the body 1
DWG2511,DWG2511 Drawing: anatomy 1
DWG2784,DWG2784 Visual investigation
DWG3511,DWG3511 Drawing:  Contemporary practice
DWG3516,DWG3516 Drawing: anatomy 2
DWG3518,DWG3518 Drawing: advanced studies 2
DWG3519,DWG3519 Drawing: the body 2
EAE1011,"EAE1011 Earth, atmosphere and environment 1"
EAE1022,"EAE1022 Earth, atmosphere and environment 2"
EAE2011,EAE2011 Environmental problem solving and visualisation
EAE2111,EAE2111 Introduction to climate science
EAE2122,EAE2122 Introduction to atmospheric physics and dynamics
EAE2322,EAE2322 Environmental earth science
EAE2511,EAE2511 Deep earth processes
EAE2522,EAE2522 Sediments and basins
EAE2532,EAE2532 Field geology and geological mapping
EAE3000,"EAE3000 Earth, atmosphere and environment research project"
EAE3010,"EAE3010 Earth, atmosphere and environment: Special topics"
EAE3012,EAE3012 Geographical information systems and remote sensing
EAE3022,EAE3022 Hydrogeology
EAE3051,EAE3051 Palaeoclimatology: Discovering Earth's past climate
EAE3111,EAE3111 Climate dynamics
EAE3121,EAE3121 Physical meteorology
EAE3132,"EAE3132 Future climates: Projections, impacts and adaptation"
EAE3142,EAE3142 Tropical meteorology
EAE3152,EAE3152 Dynamical meteorology
EAE3311,EAE3311 Physical environments
EAE3321,EAE3321 Soils and land management
EAE3331,EAE3331 Catchment hydrology
EAE3342,EAE3342 Environmental cycles on our living planet
EAE3511,EAE3511 Deformation of the crust
EAE3521,"EAE3521 Earth petrology, lisotope geology and geochronology"
EAE3532,EAE3532 Physics of the solid earth
EAE3540,EAE3540 Geology in the field
EAE3552,EAE3552 Evolution of life through geological time
EAE3562,EAE3562 Ore deposit geology
EAE3581,EAE3581 Geochemistry
EAE3591,EAE3591 Applied geophysics
EAE3900,"EAE3900 Landscape, environment and sustainability in Italy"
EAE4000,EAE4000 Atmospheric science research project A
EAE4001,EAE4001 Atmospheric science research project B
EAE4010,EAE4010 Earth science research project A
EAE4011,EAE4011 Earth science research project B
EAE4021,EAE4021 Advanced dynamical meteorology
EAE4025,EAE4025 Ocean circulation and dynamics
EAE4060,EAE4060 Advanced field geology
EAE4061,EAE4061 Geology and tectonics of New Zealand
EAE4062,EAE4062 Applied analytical geochemistry
EAE4063,EAE4063 Mineral exploration simulation
EAE4064,EAE4064 Contemporary environmental earth science problems
EAE4065,EAE4065 Drones and digital mapping in earth science
EAE4066,EAE4066 Applied geophysics and earth imaging
EAE4067,EAE4067 Remote sensing
EAE4068,EAE4068 Spatial data analysis
EAE4069,"EAE4069 3D data analytics, geological and resource modelling"
EAE4100,"EAE4100 Earth, atmosphere and environment honours research project"
EAE4110,"EAE4110 Earth, atmosphere and environment honours research project part-time A"
EAE4120,"EAE4120 Earth, atmosphere and environment honours research project part-time B"
EAE4200,"EAE4200 Earth, atmosphere and environment honours coursework"
EAE4210,"EAE4210 Earth, atmosphere and environment honours coursework part-time A"
EAE4220,"EAE4220 Earth, atmosphere and environment honours coursework part-time B"
EAE5000,EAE5000 Advanced atmospheric science research project A
EAE5001,EAE5001 Advanced atmospheric science research project B
EAE5010,EAE5010 Advanced earth science research project A
EAE5011,EAE5011 Advanced earth science research project B
EAE5020,EAE5020 Statistics for climate dynamics
EAE5021,EAE5021 Advanced dynamical meteorology
EAE5022,EAE5022 General circulation of the atmosphere
EAE5024,EAE5024 Boundary layer meteorology
EAE5025,EAE5025 Ocean circulation and dynamics
EAE5060,EAE5060 Advanced field geology
EAE5061,EAE5061 Geology and tectonics of New Zealand
EAE5062,EAE5062 Applied analytical geochemistry
EAE5063,EAE5063 Mineral exploration simulation
EAE5064,EAE5064 Contemporary environmental earth science problems
EAE5065,EAE5065 Drones and digital mapping in earth science
EAE5066,EAE5066 Applied geophysics and earth imaging
EAE5067,EAE5067 Remote sensing
EAE5068,EAE5068 Spatial data analysis
EAE5069,"EAE5069 3D data analytics, geological and resource modelling"
EAE5258,EAE5258 Geographical information systems (GIS) for environmental science
EAE5900,"EAE5900 Landscape, environment and sustainability in Italy"
ECB1101,ECB1101 Introductory microeconomics
ECB1102,ECB1102 Introductory macroeconomics
ECB2141,ECB2141 Economics of labour markets
ECB2330,ECB2330 Macroeconomic policy
ECB2731,ECB2731 Managerial economics
ECB3121,ECB3121 Economics of international trade and finance
ECB3143,ECB3143 Economics of money and banking
ECB3830,"ECB3830 Business, competition and regulation"
ECC1000,ECC1000 Principles of microeconomics
ECC1100,ECC1100 Principles of macroeconomics
ECC2000,ECC2000 Intermediate microeconomics
ECC2010,ECC2010 Intermediate macroeconomics
ECC2300,ECC2300 Current issues in macroeconomic policy
ECC2360,ECC2360 Environmental economics
ECC2400,ECC2400 Current issues in applied microeconomics
ECC2450,ECC2450 Sports economics
ECC2600,ECC2600 Behavioural economics
ECC2610,ECC2610 Game theory and strategic thinking
ECC2800,"ECC2800 Prosperity, poverty and sustainability in a globalised world"
ECC2840,ECC2840 Australian economic institutions and policy
ECC3600,ECC3600 Experimental economics
ECC3640,ECC3640 Economics of climate change
ECC3660,ECC3660 Monetary economics
ECC3670,ECC3670 Economics of developing countries
ECC3690,ECC3690 International economics
ECC3710,ECC3710 Labour economics
ECC3800,ECC3800 History of economic thought
ECC3810,ECC3810 Public finance
ECC3830,ECC3830 Industrial organisation and regulation
ECC3840,ECC3840 Mathematical economics
ECC3860,ECC3860 Integrated economic modelling
ECC4500,ECC4500 Long-run economic change
ECC4650,ECC4650 Microeconomics
ECC4660,ECC4660 Macroeconomics
ECC4670,ECC4670 Economic development
ECC4690,ECC4690 International trade
ECC4720,ECC4720 Law and economics
ECC4810,ECC4810 Public economics
ECC4830,ECC4830 Welfare economics
ECC4840,ECC4840 Industrial organisation
ECC4860,ECC4860 Honours research project
ECC5010,ECC5010 Special topics in advanced economics
ECC5470,"ECC5470 Competition, regulation and policy"
ECC5475,ECC5475 Financial economics
ECC5479,ECC5479 Project evaluation
ECC5484,ECC5484 Industrial organisation
ECC5650,ECC5650 Microeconomic theory
ECC5660,ECC5660 Macroeconomic theory
ECC5690,ECC5690 Economic development
ECC5810,ECC5810 Public economics
ECC5850,ECC5850 Mathematical economic theory
ECC5861,ECC5861 Economics research project
ECC5900,ECC5900 Microeconomics
ECC5901,ECC5901 Macroeconomics
ECC5953,ECC5953 Economics
ECC6660,ECC6660 Research topics in advanced macroeconomics
ECC6690,ECC6690 Research topics in open economy
ECE2011,ECE2011 Signal processing
ECE2031,ECE2031 Circuits and control
ECE2041,ECE2041 Telecommunications
ECE2071,ECE2071 Computer organisation and programming
ECE2072,ECE2072 Digital systems
ECE2111,ECE2111 Signals and systems
ECE2131,ECE2131 Electrical circuits
ECE2191,ECE2191 Probability models in engineering
ECE3022,ECE3022 Wireless and guided EM
ECE3031,ECE3031 Control systems
ECE3051,ECE3051 Electrical energy systems
ECE3062,ECE3062 Electronic systems and control
ECE3073,ECE3073 Computer systems
ECE3091,ECE3091 Engineering design
ECE3093,ECE3093 Optimisation estimation and numerical methods
ECE3121,ECE3121 Engineering electromagnetics
ECE3141,ECE3141 Information and networks
ECE3161,ECE3161 Analogue electronics
ECE4012,ECE4012 Applied digital signal processing
ECE4023,ECE4023 Radio frequency electronics
ECE4024,ECE4024 Wireless communications
ECE4032,ECE4032 Advanced control
ECE4033,ECE4033 Industrial instrumentation and measurement technologies
ECE4042,ECE4042 Communications theory
ECE4043,ECE4043 Optical communications
ECE4044,ECE4044 Telecommunications protocols
ECE4045,ECE4045 Network performance
ECE4053,ECE4053 Electrical energy - generation and supply
ECE4054,ECE4054 Electrical energy - power converters and motor control
ECE4055,ECE4055 Electrical energy - power electronic applications
ECE4058,ECE4058 Electrical energy - high voltage engineering
ECE4063,ECE4063 Large scale digital design
ECE4064,ECE4064 Electronic test technology
ECE4074,ECE4074 Advanced computer architecture
ECE4075,ECE4075 Real time embedded systems
ECE4076,ECE4076 Computer vision
ECE4077,ECE4077 Advanced computing techniques
ECE4078,ECE4078 Intelligent robotics
ECE4081,ECE4081 Medical instrumentation
ECE4084,ECE4084 Biomechanics of human musculoskeletal systems
ECE4086,ECE4086 Medical imaging technology
ECE4087,ECE4087 Medical technology innovation
ECE4094,ECE4094 Project A
ECE4095,ECE4095 Project B
ECE4099,ECE4099 Professional practice
ECE4122,ECE4122 Advanced electromagnetics
ECE4132,ECE4132 Control system design
ECE4146,ECE4146 Multimedia technologies
ECE4179,ECE4179 Neural networks and deep learning
ECE4808,ECE4808 Organic electronics and micro devices
ECE4809,ECE4809 Solid state lighting
ECE5881,ECE5881 Real-time system design
ECE5882,ECE5882 Advanced electronics design
ECE5883,ECE5883 Advanced signal processing
ECE5884,ECE5884 Wireless communications
ECE5886,ECE5886 Smart grids
ECE6410,ECE6410 Research practice in electrical and computer systems engineering
ECE6881,ECE6881 Real-time system design
ECE6882,ECE6882 Advanced electronics design
ECE6883,ECE6883 Advanced signal processing
ECE6884,ECE6884 Wireless communications
ECE6885,ECE6885 Energy efficient lighting
ECE6886,ECE6886 Smart grids
ECF1100,ECF1100 Microeconomics
ECF1200,ECF1200 Macroeconomics
ECF2331,ECF2331 Macroeconomic and monetary policy
ECF2550,ECF2550 Business in Asia
ECF2721,ECF2721 Trade finance and foreign exchange
ECF2731,ECF2731 Managerial economics
ECF3120,ECF3120 Consumer economics
ECF3121,ECF3121 Economics of international trade
ECF3143,ECF3143 Economics of money and banking
ECF3900,"ECF3900 Business, competition and regulation"
ECF5040,ECF5040 Industry economics
ECF5060,ECF5060 Applied economics research project
ECF5200,ECF5200 Game theory and business strategy
ECF5410,ECF5410 Applied microeconomics
ECF5421,ECF5421 Applied macroeconomics
ECF5921,ECF5921 International economics
ECF5923,ECF5923 Macroeconomics and monetary policy
ECF5927,ECF5927 Managerial economics
ECF5953,ECF5953 Economics
ECM2001,ECM2001 Asia in the world economy
ECM2360,ECM2360 Environmental and natural resource economics
ECM3670,ECM3670 Development economics
ECM3810,ECM3810 Public sector economics
ECM5921,ECM5921 International economics
ECM5953,ECM5953 Economics
ECS1101,ECS1101 Introductory microeconomics
ECS1102,ECS1102 Introductory macroeconomics
ECS2141,ECS2141 Economics of labour markets
ECS2730,ECS2730 Intermediate macroeconomics
ECS2731,ECS2731 Intermediate microeconomics
ECS3121,ECS3121 Economics of international trade
ECS3143,ECS3143 Economics of money and banking
ECS3567,ECS3567 Development economics
ECS3830,ECS3830 Competition and regulation
ECS5921,ECS5921 Introduction to international economics
ECW1101,ECW1101 Introductory microeconomics
ECW1102,ECW1102 Introductory macroeconomics
ECW2141,ECW2141 Economics of labour markets
ECW2721,ECW2721 Trade finance and foreign exchange
ECW2730,ECW2730 Macroeconomic policy
ECW2731,ECW2731 Managerial economics
ECW3143,ECW3143 Economics of money and banking
ECW3301,ECW3301 Case studies in international trade
ECW3830,"ECW3830 Business, competition and regulation"
ECX3550,ECX3550 Business in Asia
EDF1010,EDF1010 Learning in a university context
EDF1011,EDF1011 Knowledge and context
EDF1012,EDF1012 Mathematics for tertiary study
EDF1013,EDF1013 Academic writing
EDF1028,EDF1028 Information and communication technologies across the curriculum
EDF1029,EDF1029 Learners with special needs in the primary classroom
EDF1030,EDF1030 English and literacy learning
EDF1031,EDF1031 Creative learning in childhood through music and the arts
EDF1032,EDF1032 Thinking mathematically from an early age
EDF1033,EDF1033 Education for environment and sustainability
EDF1038,EDF1038 Introduction to the early childhood education field
EDF1039,EDF1039 Inclusivity and partnerships in early childhood education
EDF1051,EDF1051 Early years professional experience 1A
EDF1052,EDF1052 Early years professional experience 1B
EDF1053,EDF1053 Primary professional experience 1A
EDF1054,EDF1054 Primary professional experience 1B
EDF1055,EDF1055 Secondary professional experience 1A
EDF1056,EDF1056 Secondary professional experience 1B
EDF1071,EDF1071 Introduction to health and physical education
EDF1072,EDF1072 Contemporary issues in health and physical education
EDF1101,EDF1101 Fieldwork experience 1A
EDF1102,EDF1102 Fieldwork experience 1B
EDF1103,EDF1103 Fieldwork experience in outdoor education and environmental studies 1A
EDF1104,EDF1104 Fieldwork experience in outdoor education and environmental studies 1B
EDF1151,EDF1151 Fundamentals of the English language
EDF1152,EDF1152 Reading and writing the world
