code,title,credit,location,area
MINE8910,Mine Water and Waste Management,6,Sydney,Mining Engineering
MINE9910,Mine Ventilation,6,Sydney,Mining Engineering
MINE9920,Spontaneous Combustion and Reactive Ground,6,Sydney,Mining Engineering
MINE9921,Mine Ventilation Legislation,6,Sydney,Mining Engineering
MINE9922,Mine Ventilation Practices,6,Sydney,Mining Engineering
MINE0008,Research Thesis Full-Time,12,Sydney,Mining Engineering
MINE0009,Research Thesis Part-Time,6,Sydney,Mining Engineering
MMAN2130,Design and Manufacturing,6,Sydney,Mechanical & Manufacturing Engineering
MMAN2300,Engineering Mechanics 2,6,Sydney,Mechanical & Manufacturing Engineering
MMAN2700,Thermodynamics,6,Sydney,Mechanical & Manufacturing Engineering
MMAN3000,Professional Engineering and Communication,6,Sydney,Mechanical & Manufacturing Engineering
MMAN3200,Linear Systems and Control,6,Sydney,Mechanical & Manufacturing Engineering
MMAN3400,Mechanics of Solids 2,6,Sydney,Mechanical & Manufacturing Engineering
MMAN4010,Thesis A,6,Sydney,Mechanical & Manufacturing Engineering
MMAN4020,Thesis B,6,Sydney,Mechanical & Manufacturing Engineering
MMAN4200,Additive Manufacturing,6,Sydney,Mechanical & Manufacturing Engineering
MMAN4400,Engineering Management,6,Sydney,Mechanical & Manufacturing Engineering
MMAN4410,Finite Element Methods,6,Sydney,Mechanical & Manufacturing Engineering
MMAN4951,Research Thesis A,4,Sydney,Mechanical & Manufacturing Engineering
MMAN4952,Research Thesis B,4,Sydney,Mechanical & Manufacturing Engineering
MMAN4953,Research Thesis C,4,Sydney,Mechanical & Manufacturing Engineering
MMAN4200,Additive Manufacturing,6,Sydney,Mechanical & Manufacturing Engineering
MMAN4400,Engineering Management,6,Sydney,Mechanical & Manufacturing Engineering
MMAN4410,Finite Element Methods,6,Sydney,Mechanical & Manufacturing Engineering
MMAN9001,Master of Engineering Science Project A,6,Sydney,Mechanical & Manufacturing Engineering
MMAN9002,Master of Engineering Science Project B,6,Sydney,Mechanical & Manufacturing Engineering
MMAN9451,Masters Project A,4,Sydney,Mechanical & Manufacturing Engineering
MMAN9452,Masters Project B,4,Sydney,Mechanical & Manufacturing Engineering
MMAN9453,Masters Project C,4,Sydney,Mechanical & Manufacturing Engineering
MMGT6001,Managing Yourself and Others,6,Sydney,Management
MMGT6002,Financial Management,6,Sydney,Management
MMGT6005,"Law, Regulation and Ethics",6,Sydney,Management
MMGT6101,Managing with Digital Technology,6,Sydney,Management
MMGT6102,Business Analytics,6,Sydney,Management
MNGT5095,Foundations of Management,6,Sydney,Management
MNGT5180,Operationalising Strategy,6,Sydney,Management
MNGT5201,Economics in Management Practice,6,Sydney,Management
MNGT5202,Entrepreneurship and Innovation,6,Sydney,Management
MNGT5203,Entrepreneurship from the Inside,6,Sydney,Management
MNGT5211,Accounting,6,Sydney,Management
MNGT5221,Corporate Finance,6,Sydney,Management
MNGT5232,Data Analysis and Statistical Modelling for Business,6,Sydney,Management
MNGT5251,Marketing Management,6,Sydney,Management
MNGT5272,Managing People and Organisations,6,Sydney,Management
MNGT5282,Strategy,6,Sydney,Management
MNGT5312,Financial Statement Analysis,6,Sydney,Management
MNGT5321,Advanced Managerial Finance,6,Sydney,Management
MNGT5322,Venture Capital Finance,6,Sydney,Management
MNGT5325,International Finance,6,Sydney,Management
MNGT5352,Marketing Strategy,6,Sydney,Management
MNGT5374,Managerial Decision Making,6,Sydney,Management
MNGT5388,Negotiations and Strategy,6,Sydney,Management
MNGT5395,Strategies for Growth,6,Sydney,Management
MNGT5520,Quantitative Business Modelling for Managers,6,Sydney,Management
MNGT5521,Financial Strategy,6,Sydney,Management
MNGT5540,Business Modelling,6,Sydney,Management
MNGT5583,Doing Business in Australia,6,Sydney,Management
MNGT5585,Individual Study in Management,6,Sydney,Management
MNGT5589,Strategic Consulting Projects,6,Sydney,Management
MNGT6210,Accounting and Financial Management,6,Sydney,Management
MNGT6211,The Executive Blueprint,6,Sydney,Management
MNGT6251,Marketing Management,6,Sydney,Management
MNGT6275,Managing People and Organisations,6,Sydney,Management
MNGT6321,Corporate Finance,6,Sydney,Management
MNGT6582,International Business,6,Sydney,Management
MNGT6583,International Business Experience,6,Sydney,Management
MNGT7495,Strategic Leadership,12,Sydney,Management
MNGT7496,Innovation,12,Sydney,Management
MNGT7497,Growth,12,Sydney,Management
MNGT7498,Transformation,12,Sydney,Management
MNNG9901,Ventilation and Mine Services,6,Sydney,Mining Engineering
MNNG9902,Environmental Contaminants,6,Sydney,Mining Engineering
MNNG9903,Heat in Underground Mines,6,Sydney,Mining Engineering
MNNG9904,Ventilation System Management,6,Sydney,Mining Engineering
MNNG9905,Coal Mine Hazards and Control,6,Sydney,Mining Engineering
MNNG9920,Spontaneous Combustion and Reactive Ground,6,Sydney,Mining Engineering
MNNG9921,Mine Ventilation Legislation,6,Sydney,Mining Engineering
MNNG9922,Mine Ventilation Practices,6,Sydney,Mining Engineering
MODL5100,Research and Theories of Translation and Interpreting,6,Sydney,Modern Language Studies
MODL5101,Interpreting in Legal Settings,6,Sydney,Modern Language Studies
MODL5102,Interpreting in Community Settings,6,Sydney,Modern Language Studies
MODL5103,Multimedia Translation,6,Sydney,Modern Language Studies
MODL5104,Specialised Translation,6,Sydney,Modern Language Studies
MODL5105,Conference Interpreting,6,Sydney,Modern Language Studies
MODL5106,Text Analysis for Translation,6,Sydney,Modern Language Studies
MODL5107,Translation Technology,6,Sydney,Modern Language Studies
MODL5108,Translation Certification Preparation,6,Sydney,Modern Language Studies
MODL5111,Translation and Interpreting Practicum A,6,Sydney,Modern Language Studies
MODL5112,Translation and Interpreting Practicum B,6,Sydney,Modern Language Studies
MODL5113,Interpreting Certification Preparation,6,Sydney,Modern Language Studies
MODL5116,Advanced Conference Interpreting,6,Sydney,Modern Language Studies
MODL5117,Interpreting in International Settings,6,Sydney,Modern Language Studies
MODL8301,Masters Program by Coursework and Research Full-Time,12,Sydney,Modern Language Studies
MODL8302,Masters Program by Coursework and Research Part-Time,6,Sydney,Modern Language Studies
MSCI0501,The Marine Environment,6,Sydney,Marine Science
MSCI2001,Introductory Marine Science,6,Sydney,Marine Science
MSCI2060,Coral Reefs in a Changing Climate,6,Sydney,Marine Science
MSCI3001,Physical Oceanography,6,Sydney,Marine Science
MSCI6681,Topics in Australian Marine Science,6,Sydney,Marine Science
MSCI5004,Oceanographic Processes,6,Sydney,Marine Science
MSCI5005,Topics in Marine Biology and Ecology,6,Sydney,Marine Science
MSCI6681,Topics in Australian Marine Science,6,Sydney,Marine Science
MSCI9001,Conservation in Aquatic Ecosystems,6,Sydney,Marine Science
MTRN2500,Computing for Mechatronic Engineers,6,Sydney,Mechatronic Engineering
MTRN3020,Modelling and Control of Mechatronic Systems,6,Sydney,Mechatronic Engineering
MTRN3500,Computing Applications in Mechatronics Systems,6,Sydney,Mechatronic Engineering
MTRN4010,Advanced Autonomous Systems,6,Sydney,Mechatronic Engineering
MTRN4030,Optimisation Methods for Engineering Systems,6,Sydney,Mechatronic Engineering
MTRN4110,Robot Design,6,Sydney,Mechatronic Engineering
MTRN4230,Robotics,6,Sydney,Mechatronic Engineering
MTRN4110,Robot Design,6,Sydney,Mechatronic Engineering
MTRN4230,Robotics,6,Sydney,Mechatronic Engineering
MTRN9000,Research Thesis Mechatronic Engineering  (Full-Time),12,Sydney,Mechatronic Engineering
MTRN9001,Research Thesis Mechatronic Engineering  (Part-Time),6,Sydney,Mechatronic Engineering
MUPS0001,Drivers of Urban Change,6,Sydney,Urban Policy and Strategy
MUPS0002,Strategic Urban Policy,6,Sydney,Urban Policy and Strategy
MUPS0003,Decision Making and Governance,6,Sydney,Urban Policy and Strategy
MUPS0004,Development Economics and Finance,6,Sydney,Urban Policy and Strategy
MUPS0007,Research for Evidence-Based Policy,6,Sydney,Urban Policy and Strategy
MUPS0008,International Policy Studio,6,Sydney,Urban Policy and Strategy
MUPS0009,"Urban Leadership, Politics and Ethics",6,Sydney,Urban Policy and Strategy
MUSC1101,Music Reinvented,6,Sydney,Music and Music Education
MUSC1602,Materials and Structures of Music 1,6,Sydney,Music and Music Education
MUSC1603,Materials and Structures of Music 2,6,Sydney,Music and Music Education
MUSC1604,Western Music: a Panorama,6,Sydney,Music and Music Education
MUSC1707,Performance Laboratory A,4,Sydney,Music and Music Education
MUSC1708,BA Performance Laboratory A,4,Sydney,Music and Music Education
MUSC2113,Film Music,6,Sydney,Music and Music Education
MUSC2115,Music of the 19th Century,6,Sydney,Music and Music Education
MUSC2116,"Sound, Society and Self in World Music",6,Sydney,Music and Music Education
MUSC2117,"Popular Music: Histories, Grooves, and Texts",6,Sydney,Music and Music Education
MUSC2118,Music and Culture in Bali: An Overseas Fieldtrip,6,Sydney,Music and Music Education
MUSC2602,Materials and Structures of Music 3,6,Sydney,Music and Music Education
MUSC2603,Materials and Structures of Music 4,6,Sydney,Music and Music Education
MUSC2703,Performance Laboratory B,4,Sydney,Music and Music Education
MUSC2801,Music Performance Styles and Interpretation,6,Sydney,Music and Music Education
MUSC2802,Music Studio Teaching,6,Sydney,Music and Music Education
MUSC2803,Creative Sound Technologies,6,Sydney,Music and Music Education
MUSC2804,Music at the edge,6,Sydney,Music and Music Education
MUSC3104,"Contemplating Jazz: History, Style, Reception",6,Sydney,Music and Music Education
MUSC3105,Psychology of Music,6,Sydney,Music and Music Education
MUSC3302,"Musical Transformations: Orchestration, Arrangement, Transcription and Recomposition",6,Sydney,Music and Music Education
MUSC3705,Performance Laboratory C,4,Sydney,Music and Music Education
MUSC3706,Performance Laboratory C (Creative Practice/Music Pedagogy),4,Sydney,Music and Music Education
MUSC3801,Creative Projects in Performance and Composition,6,Sydney,Music and Music Education
MUSC3802,Music Analysis,6,Sydney,Music and Music Education
MUSC3804,Educating the Musical Novice,6,Sydney,Music and Music Education
MUSC3805,Audio Culture,6,Sydney,Music and Music Education
MUSC3806,Synergies in Sound Technology,6,Sydney,Music and Music Education
MUSC3807,MusiCultures,6,Sydney,Music and Music Education
MUSC3808,Becoming a Performer,6,Sydney,Music and Music Education
MUSC4009,Music Honours,6,Sydney,Music and Music Education
MUSC4010,Music Honours,12,Sydney,Music and Music Education
MUSC4011,Music Honours,18,Sydney,Music and Music Education
MUSC4013,Music Creative Practice Honours Project,6,Sydney,Music and Music Education
MUSC4014,Music Creative Practice Honours Project,12,Sydney,Music and Music Education
MUSC4015,Music Honours Thesis,6,Sydney,Music and Music Education
MUSC4016,Music Honours Thesis,12,Sydney,Music and Music Education
MUSC4017,Music Honours Thesis,18,Sydney,Music and Music Education
MUSC4101,Critical Investigation in Music,6,Sydney,Music and Music Education
MUSC4102,Critical Practice in Music,6,Sydney,Music and Music Education
MUSC4103,Advanced Studies in Music History and Culture 1,6,Sydney,Music and Music Education
MUSC4104,Advanced Studies in Music History & Culture 2,6,Sydney,Music and Music Education
MUSC4705,Performance Laboratory D (Music Creative Practice),4,Sydney,Music and Music Education
MUSC4706,Music Ensemble,6,Sydney,Music and Music Education
MUSC8301,Masters Program by Coursework and Research Full-Time,12,Sydney,Music and Music Education
MUSC8302,Masters Program by Coursework and Research Part-Time,6,Sydney,Music and Music Education
NANO2002,Nanotechnology 2,6,Sydney,Nanotechnology
NANO3001,Advanced Nanomaterials,6,Sydney,Nanotechnology
NANO4004,Nanotechnology Project,18,Sydney,Nanotechnology
NANO4012,Nanoscience Project,12,Sydney,Nanotechnology
NCHR9000,PhD Thesis NCHR Full Time,12,Sydney,HIV Social Research
NCHR9050,PhD Thesis NCHR Part Time,6,Sydney,HIV Social Research
NEUR2201,Neuroscience Fundamentals,6,Sydney,Neuroscience
NEUR3101,Muscle and Motor Control,6,Sydney,Neuroscience
NEUR3121,Molecular and Cellular Neuroscience,6,Sydney,Neuroscience
NEUR3211,Neuroscience Research Seminars,6,Sydney,Neuroscience
NEUR3221,Neurophysiology,6,Sydney,Neuroscience
NEUR4411,Behavioural Perspectives in Neuroscience,6,Sydney,Neuroscience
NEUR4421,Biomedical Perspectives in Neuroscience,6,Sydney,Neuroscience
NEUR4441,Neuroscience Research,6,Sydney,Neuroscience
NEUR4442,Neuroscience Research,12,Sydney,Neuroscience
NEUR4443,Neuroscience Research 18 Units of Credit,18,Sydney,Neuroscience
OBST9001,Obstetrics and Gynaecology Research Thesis Full-Time,12,Sydney,Obstetrics and Gynaecology - RHW
OBST9002,Obstetrics and Gynaecology Research Thesis Part-Time,6,Sydney,Obstetrics and Gynaecology - RHW
OBST9003,M.D. Obstetrics and Gynaecology Full-Time,12,Sydney,Obstetrics and Gynaecology - RHW
OBST9004,M.D. Obstetrics and Gynaecology Part-Time,6,Sydney,Obstetrics and Gynaecology - RHW
OPTM2133,The Clinical Environment,6,Sydney,Optometry
OPTM2233,Optical Dispensing,6,Sydney,Optometry
OPTM3105,Disease Processes of the Eye 1,6,Sydney,Optometry
OPTM3133,Vision Science in the Consulting Room,6,Sydney,Optometry
OPTM3201,Ocular Imaging & Applied Vision Science,6,Sydney,Optometry
OPTM3205,Disease Processes of the Eye 2,6,Sydney,Optometry
OPTM3233,Working in the Clinical Environment,6,Sydney,Optometry
OPTM5111,Clinical Optometry 5A,6,Sydney,Optometry
OPTM5131,Specialist Clinical Optometry 5A,6,Sydney,Optometry
OPTM5151,Clinical Ocular Therapeutics 5A,6,Sydney,Optometry
OPTM6400,Optometric Preclinical Practice,6,Sydney,Optometry
OPTM6411,Contact Lenses,6,Sydney,Optometry
OPTM6412,Clinical Optometry 4A,6,Sydney,Optometry
OPTM6413,Anterior Eye Therapeutics,6,Sydney,Optometry
OPTM6421,"Binocular Vision, Paediatrics and Low Vision",6,Sydney,Optometry
OPTM6422,Clinical Optometry 4B,6,Sydney,Optometry
OPTM6423,Therapeutics and the Posterior Eye,6,Sydney,Optometry
OPTM6424,Professional Optometry,6,Sydney,Optometry
OPTM7001,Introduction to Community Eye Health,6,Sydney,Optometry
OPTM7003,Epidemiology of Blinding Eye Diseases,6,Sydney,Optometry
OPTM7005,Eye Health Economics and Sustainability,6,Sydney,Optometry
OPTM7006,Eye Care Program Management,6,Sydney,Optometry
OPTM7007,Community Eye Health Project,12,Sydney,Optometry
OPTM7104,Advanced Contact Lens Studies 1,6,Sydney,Optometry
OPTM7107,Ocular Therapy 1,6,Sydney,Optometry
OPTM7108,Research Skills in Optometry,6,Sydney,Optometry
OPTM7115,Visual Neuroscience,6,Sydney,Optometry
OPTM7117,Ocular Therapy 2,12,Sydney,Optometry
OPTM7205,Specialty Contact Lens Studies,6,Sydney,Optometry
OPTM7208,Research Skills in Optometry,6,Sydney,Optometry
OPTM7213,Ocular Therapy,12,Sydney,Optometry
OPTM7218,Research Project,4,Sydney,Optometry
OPTM7301,Advanced Clinical Optometry,12,Sydney,Optometry
OPTM7302,Evidence Based Optometry,6,Sydney,Optometry
OPTM7308,Research Project,6,Sydney,Optometry
OPTM7444,Business Skills in Optometry,12,Sydney,Optometry
OPTM7511,Advanced Ocular Disease 1,6,Sydney,Optometry
OPTM7521,Advanced Ocular Disease 2,6,Sydney,Optometry
OPTM7611,Introduction to Myopia,6,Sydney,Optometry
OPTM7612,Myopia Management,6,Sydney,Optometry
OPTM8511,"Clinical Paediatrics, Low Vision and Colour Vision",6,Sydney,Optometry
OPTM8512,Clinical Optometry 5A,6,Sydney,Optometry
OPTM8513,Clinical Ocular Therapy 5A,6,Sydney,Optometry
OPTM8514,Optometry Research Project,4,Sydney,Optometry
OPTM8521,Clinical Contact Lenses,6,Sydney,Optometry
OPTM8522,Clinical Optometry 5B,6,Sydney,Optometry
OPTM8523,Clinical Ocular Therapy 5B,6,Sydney,Optometry
OPTM0001,Research Thesis Optometry Full-Time,12,Sydney,Optometry
OPTM0002,Research Thesis Optometry Part-Time,6,Sydney,Optometry
PATH2201,Processes in Disease,6,Sydney,Pathology
PATH2202,Processes in Disease for Health and Exercise Science,6,Sydney,Pathology
PATH3205,Molecular Basis of Disease,6,Sydney,Pathology
PATH3206,Cancer Pathology,6,Sydney,Pathology
PATH3207,Musculoskeletal Diseases,6,Sydney,Pathology
PATH3209,Clinical Immunology,6,Sydney,Pathology
PHAR2011,Introductory Pharmacology and Toxicology,6,Sydney,Pharmacology
